randomisationGroup,pool,groupTotalMessages,groupMicroDialogs,poolVariants,microDialog,folderPath,order,nodeUid,type,comment,resultVariable,answerType,channel,containsRules,isCommand,triggerExprs,en-GB,ro-RO
r_PromptForFAQs_Stage1,r_PromptForFAQs_Stage1 @ Inform the patient about the list of FAQs,10,1,10,Inform the patient about the list of FAQs,,5,md-061#005,message,To be shown during the first 2 weeks after enrollment and then every 3 months.,$readinessToLookAtFAQs,select one,👤 App/partner message to participant,0,no,,Not sure about something? ❓ No worries! Our asthma FAQ section has all the answers you need! 💬🌬️,Nu ești sigur de ceva? ❓ Nicio problemă! Răsfoiește FAQ-ul nostru despre astm și vei găsi toate răspunsurile! 💬🌬️
r_PromptForFAQs_Stage1,r_PromptForFAQs_Stage1 @ Inform the patient about the list of FAQs,10,1,10,Inform the patient about the list of FAQs,,6,md-061#006,message,To be shown during the first 2 weeks after enrollment and then every 3 months.,$readinessToLookAtFAQs,select one,👤 App/partner message to participant,0,no,,Got asthma questions? 🙋 We’ve got a whole list of FAQs just for you—find out everything you want to know! 📖✨,Ai întrebări despre astm? 🙋 Avem o listă completă de întrebări frecvente special pentru tine – descoperă tot ce te interesează! 📖✨
r_PromptForFAQs_Stage1,r_PromptForFAQs_Stage1 @ Inform the patient about the list of FAQs,10,1,10,Inform the patient about the list of FAQs,,7,md-061#007,message,To be shown during the first 2 weeks after enrollment and then every 3 months.,$readinessToLookAtFAQs,select one,👤 App/partner message to participant,0,no,,"Check out the FAQs! 💡 If you’re curious about asthma treatments or management tips, we’ve got answers waiting for you! 📲","Curios despre tratamentele pentru astm sau vrei câteva sfaturi de gestionare, noi avem răspunsurile care te așteaptă! 📲  Aruncă o privire peste întrebările frecvente!  💡"
r_PromptForFAQs_Stage1,r_PromptForFAQs_Stage1 @ Inform the patient about the list of FAQs,10,1,10,Inform the patient about the list of FAQs,,8,md-061#008,message,To be shown during the first 2 weeks after enrollment and then every 3 months.,$readinessToLookAtFAQs,select one,👤 App/partner message to participant,0,no,,"If you’re wondering about asthma or treatments, the FAQ section has tons of answers to help you out! 📝💬","Dacă te frământă ceva legat de astm sau tratamente, secțiunea Întrebări frecvente e plină de informații utile pentru tine! 📝💬"
r_PromptForFAQs_Stage1,r_PromptForFAQs_Stage1 @ Inform the patient about the list of FAQs,10,1,10,Inform the patient about the list of FAQs,,9,md-061#009,message,To be shown during the first 2 weeks after enrollment and then every 3 months.,$readinessToLookAtFAQs,select one,👤 App/partner message to participant,0,no,,Questions about asthma? We’ve made a super helpful FAQ list that has all the answers you’re looking for! 🌟📚,Te întrebi ceva despre astm? Am pregătit o listă super practică de întrebări frecvente care îți oferă toate răspunsurile de care ai nevoie! 🌟📚
r_PromptForFAQs_Stage1,r_PromptForFAQs_Stage1 @ Inform the patient about the list of FAQs,10,1,10,Inform the patient about the list of FAQs,,10,md-061#010,message,To be shown during the first 2 weeks after enrollment and then every 3 months.,$readinessToLookAtFAQs,select one,👤 App/partner message to participant,0,no,,Wondering how to manage your asthma better? 🧐 Our FAQ section has answers to all your burning questions! 💬💡,Te întrebi cum să-ți gestionezi mai bine astmul? 🧐 Secțiunea noastră de întrebări frecvente are răspunsuri la toate întrebările tale arzătoare! 💬💡
r_PromptForFAQs_Stage1,r_PromptForFAQs_Stage1 @ Inform the patient about the list of FAQs,10,1,10,Inform the patient about the list of FAQs,,11,md-061#011,message,To be shown during the first 2 weeks after enrollment and then every 3 months.,$readinessToLookAtFAQs,select one,👤 App/partner message to participant,0,no,,Need quick answers about asthma? 🌬️ Check out the FAQ list—it’s packed with info on treatments and management! 📖💡,Ai nevoie de câteva răspunsuri rapide despre astm? 🌬️ Aruncă o privire la lista de întrebări frecvente - este plină de informații despre tratamente și gestionare! 📖💡
r_PromptForFAQs_Stage2,r_PromptForFAQs_Stage2 @ Inform the patient about the list of FAQs,5,1,5,Inform the patient about the list of FAQs,,12,md-061#012,message,"To be shown only if $readinessToLookAtFAQs=0. After this message is shown, the value of the variable $newTimeForReminderAboutFAQs should be set to 1.",$readinessToLookAtFAQs,expects NO answer,👤 App/partner message to participant,0,no,,That’s totally okay! 👍 You can explore the FAQs anytime you feel ready! I’ll be here to help when you’re set! 🌟📖 I’ll remind you another day!,Este perfect normal! 👍 Poți explora FAQ atunci când ești gata! Voi fi aici să te ajut când vei fi pregătit! 🌟📖 Îți voi aminti într-o altă zi!
r_PromptForFAQs_Stage2,r_PromptForFAQs_Stage2 @ Inform the patient about the list of FAQs,5,1,5,Inform the patient about the list of FAQs,,13,md-061#013,message,"To be shown only if $readinessToLookAtFAQs=0. After this message is shown, the value of the variable $newTimeForReminderAboutFAQs should be set to 1.",$readinessToLookAtFAQs,expects NO answer,👤 App/partner message to participant,0,no,,No problem! 😊 The FAQs will be here whenever you're ready! I’ll remind you another time! 💬📚,Nicio problemă 😊 Întrebările frecvente vor fi aici de îndată ce ești gata! Îți voi reaminti altă dată! 💬📚
r_PromptForFAQs_Stage2,r_PromptForFAQs_Stage2 @ Inform the patient about the list of FAQs,5,1,5,Inform the patient about the list of FAQs,,14,md-061#014,message,"To be shown only if $readinessToLookAtFAQs=0. After this message is shown, the value of the variable $newTimeForReminderAboutFAQs should be set to 1.",$readinessToLookAtFAQs,expects NO answer,👤 App/partner message to participant,0,no,,"Got it! 📅 The FAQs aren’t going anywhere—whenever you’re ready to dive in, they’ll be waiting! 💡🔍 I’ll remind in a couple of weeks!","Am înțeles! 📅 Întrebările frecvente nu pleacă nicăieri - când ești gata să te scufunzi în ele, te vor aștepta! 💡🔍 Îți voi reaminti în câteva săptămâni!"
r_PromptForFAQs_Stage2,r_PromptForFAQs_Stage2 @ Inform the patient about the list of FAQs,5,1,5,Inform the patient about the list of FAQs,,15,md-061#015,message,"To be shown only if $readinessToLookAtFAQs=0. After this message is shown, the value of the variable $newTimeForReminderAboutFAQs should be set to 1.",$readinessToLookAtFAQs,expects NO answer,👤 App/partner message to participant,0,no,,No rush at all! 🙌 The FAQs will still be here when you’re ready to read them. I’ll remind you another day! 💬💡,Nu e nicio grabă! 🙌 Întrebările frecvente vor fi tot acolo când vei fi gata să le citești. Îți voi reaminti într-o altă zi! 💬💡
r_PromptForFAQs_Stage2,r_PromptForFAQs_Stage2 @ Inform the patient about the list of FAQs,5,1,5,Inform the patient about the list of FAQs,,16,md-061#016,message,"To be shown only if $readinessToLookAtFAQs=0. After this message is shown, the value of the variable $newTimeForReminderAboutFAQs should be set to 1.",$readinessToLookAtFAQs,expects NO answer,👤 App/partner message to participant,0,no,,Sounds good! 😊 The FAQs will be ready whenever you are! 📚✨ I’ll remind you again in a few weeks!,Sună bine pentru mine! 😊 Întrebările frecvente vor fi gata când vei fi tu! 📚✨ Îți voi aminti din nou peste câteva săptămâni!
r_PromptForACQ_Stage2,r_PromptForACQ_Stage2 @ Attic,2,2,1,Attic,,34,md-066#034,message,Ask user whether this is a good time point to fill out the ACQ,,select one,👤 App/partner message to participant,0,no,,Is this a good time point to fill out your asthma test? 📋💖📈🤗,Este un moment bun ca să faci testul de astm? 📋💖📈🤗
r_StartACQ,r_StartACQ @ Attic,1,1,1,Attic,,35,md-066#035,message,"To be shown if $readinessForACQ=1. If left unresponded by the user, after 10 minutes the variable $fillOutACQStart should be set equal to 0 and the chatbot should move on to the next message in the dialogue.",$fillOutACQStart,select one,👤 App/partner message to participant,1,no,$readinessForACQ calculated value equals 1,Please tap when ready!,Apasă butonul când ești gata!
r_InquireNewTimeForACQ,r_InquireNewTimeForACQ @ Attic,2,2,1,Attic,,37,md-066#037,message,To be shown if $timeDelayForACQ=4,$newTimeForACQ,time,👤 App/partner message to participant,1,no,$timeDelayForACQ calculated value equals 4,Regarding that asthma questionnaire...,Despre chestionarul pentru astm...
r_PostponeSpirometry,r_PostponeSpirometry @ Attic,5,2,1,Attic,,41,md-066#041,message,To be shown if no readiness for spirometry or if spirometer not within reach or if spirometry was not actually started or unsuccessful,$mySpiro_timeDelayForSpirometry,select one,👤 App/partner message to participant,2,no,$spiroMesNumberOfDelayedRemindersIssued calculated value is smaller or equal than $userSetMaxNumberOfDailySpirometryPostponements ; $mySpiro_AllowAdditionalSpirometryReminders calculated value is bigger than 0,What would be a good time for spirometry today?,La ce oră ai vrea să faci testul de spirometrie azi?
r_InquireNewTimeForSpirometry,r_InquireNewTimeForSpirometry @ Attic,2,2,1,Attic,,42,md-066#042,message,To be shown if $mySpiro_timeDelayForSpirometry=4,$mySpiro_newTimeForSpirometry,time,👤 App/partner message to participant,2,no,$mySpiro_timeDelayForSpirometry calculated value equals 4 ; $mySpiro_AllowAdditionalSpirometryReminders calculated value is bigger than 0,Please enter the time at which you would like to carry out your spirometry measurement today.,Introduce te rog ora la care vrei să faci testul de spirometrie azi.
r_MorningGreetingsAndInquiryLastNightSleep,r_MorningGreetingsAndInquiryLastNightSleep @ Morning greetings + inquire about sleep,35,1,35,Morning greetings + inquire about sleep,Attic,1,md-067#001,message,Contingent on sleep monitoring data,$sleepQualityLastNight,likert silent,👤 App/partner message to participant,0,no,,Good morning! How did you sleep?,Bună dimineața! Cum ai dormit?
r_MorningGreetingsAndInquiryLastNightSleep,r_MorningGreetingsAndInquiryLastNightSleep @ Morning greetings + inquire about sleep,35,1,35,Morning greetings + inquire about sleep,Attic,2,md-067#002,message,Contingent on sleep monitoring data,$sleepQualityLastNight,likert silent,👤 App/partner message to participant,0,no,,Good morning $participantName! How did you sleep?,Bună dimineața $participantName! Cum ai dormit?
r_MorningGreetingsAndInquiryLastNightSleep,r_MorningGreetingsAndInquiryLastNightSleep @ Morning greetings + inquire about sleep,35,1,35,Morning greetings + inquire about sleep,Attic,3,md-067#003,message,Contingent on sleep monitoring data,$sleepQualityLastNight,likert,👤 App/partner message to participant,0,no,,Morning! How was your sleep?,Bună! Cum ai dormit?
r_MorningGreetingsAndInquiryLastNightSleep,r_MorningGreetingsAndInquiryLastNightSleep @ Morning greetings + inquire about sleep,35,1,35,Morning greetings + inquire about sleep,Attic,4,md-067#004,message,Contingent on sleep monitoring data,$sleepQualityLastNight,likert,👤 App/partner message to participant,0,no,,Morning $participantName! How was your sleep?,Bună dimineața $participantName! Cum a fost somnul tău?
r_MorningGreetingsAndInquiryLastNightSleep,r_MorningGreetingsAndInquiryLastNightSleep @ Morning greetings + inquire about sleep,35,1,35,Morning greetings + inquire about sleep,Attic,5,md-067#005,message,Contingent on sleep monitoring data,$sleepQualityLastNight,likert silent,👤 App/partner message to participant,0,no,,Good morning! Did you sleep well?,Bună dimineața!  Ai dormit bine?
